10	0.000003
20	0.000009
30	0.000017
40	0.000029
50	0.000041
60	0.000057
70	0.000076
80	0.000099
90	0.000000
100	0.000000
110	0.000000
120	0.000000
130	0.000106
140	0.000202
150	0.000189
160	0.000214
170	0.000302
180	0.000336
190	0.000370
200	0.000411
210	0.000451
220	0.000265
230	0.000301
240	0.000321
250	0.000346
260	0.000366
270	0.000396
280	0.000414
290	0.000685
300	0.001026
310	0.000783
320	0.000833
330	0.000591
340	0.000623
350	0.000621
360	0.000660
370	0.000695
380	0.000742
390	0.000786
400	0.000829
410	0.001148
420	0.001085
430	0.001045
440	0.001022
450	0.001033
460	0.001089
470	0.001171
480	0.001188
490	0.001205
500	0.001280
510	0.001300
520	0.001385
530	0.001438
540	0.001461
550	0.001522
560	0.001612
570	0.001620
580	0.001724
590	0.001798
600	0.001843
610	0.001832
620	0.001914
630	0.002027
640	0.002012
650	0.002088
660	0.002215
670	0.002206
680	0.002301
690	0.002407
700	0.002425
710	0.004527
720	0.002635
730	0.002750
740	0.002827
750	0.002910
760	0.002866
770	0.003008
780	0.003016
790	0.003188
800	0.003164
810	0.003391
820	0.003410
830	0.003515
840	0.003568
850	0.003593
860	0.003750
870	0.003745
880	0.003922
890	0.004042
900	0.004001
910	0.004199
920	0.004228
930	0.004288
940	0.004434
950	0.004523
960	0.004659
970	0.004670
980	0.004836
990	0.004911
1000	0.005029
1010	0.005116
1020	0.005372
1030	0.005521
1040	0.005636
1050	0.005776
1060	0.005868
1070	0.005803
1080	0.005848
1090	0.005951
1100	0.006030
1110	0.006152
1120	0.006311
1130	0.006414
1140	0.006500
1150	0.006596
1160	0.006868
1170	0.007054
1180	0.006982
1190	0.007084
1200	0.007320
1210	0.006565
1220	0.007469
1230	0.007640
1240	0.007664
1250	0.007810
1260	0.007982
1270	0.008190
1280	0.008217
1290	0.008292
1300	0.008531
1310	0.008544
1320	0.008711
1330	0.008880
1340	0.008954
1350	0.009214
1360	0.009272
1370	0.009519
1380	0.009538
1390	0.009736
1400	0.010112
1410	0.010074
1420	0.010139
1430	0.009408
1440	0.010409
