1000	0.000198
1100	0.000285
1200	0.000649
1300	0.000381
1400	0.000285
1500	0.000317
1600	0.000328
1700	0.000353
1800	0.000362
1900	0.000403
2000	0.000403
2100	0.000437
2200	0.000458
2300	0.000501
2400	0.001217
2500	0.000695
2600	0.000689
2700	0.000594
2800	0.001526
2900	0.000872
3000	0.000797
3100	0.000729
3200	0.000710
3300	0.000737
3400	0.000750
3500	0.000776
3600	0.001116
3700	0.000843
3800	0.000821
3900	0.000834
4000	0.000888
4100	0.000898
4200	0.000917
4300	0.000965
4400	0.000953
4500	0.000980
4600	0.001009
4700	0.001049
4800	0.001127
4900	0.001095
5000	0.001121
5100	0.001144
5200	0.001210
5300	0.001243
5400	0.001218
5500	0.002582
5600	0.001317
5700	0.001325
5800	0.001304
5900	0.001353
6000	0.001359
6100	0.001452
6200	0.001452
6300	0.001432
6400	0.001462
6500	0.001545
6600	0.001511
6700	0.001561
6800	0.001620
6900	0.001638
7000	0.001651
7100	0.001673
7200	0.001737
7300	0.001705
7400	0.001728
7500	0.001798
7600	0.001780
7700	0.003128
7800	0.001904
7900	0.001862
8000	0.001886
8100	0.001991
8200	0.002216
8300	0.002224
8400	0.002259
8500	0.002304
8600	0.002240
8700	0.002254
8800	0.002371
8900	0.002406
9000	0.002388
9100	0.002386
9200	0.002472
9300	0.002529
9400	0.002490
9500	0.002529
9600	0.002621
9700	0.002714
9800	0.002680
9900	0.002622
10000	0.002699
10100	0.002773
10200	0.002725
10300	0.002788
10400	0.002885
10500	0.002821
10600	0.002940
10700	0.002947
10800	0.003068
10900	0.002993
11000	0.002940
11100	0.003061
11200	0.002991
11300	0.003113
11400	0.003159
11500	0.003114
11600	0.003113
11700	0.003215
11800	0.003268
11900	0.003212
12000	0.003304
12100	0.003251
12200	0.003353
12300	0.003408
12400	0.003296
12500	0.003456
12600	0.003405
12700	0.003532
12800	0.003428
12900	0.003519
13000	0.003656
13100	0.003628
13200	0.003694
13300	0.003656
13400	0.003693
13500	0.003823
13600	0.003740
13700	0.004414
13800	0.003879
13900	0.005285
14000	0.003991
14100	0.003951
14200	0.003999
14300	0.004025
14400	0.003974
14500	0.004084
14600	0.004106
14700	0.004122
14800	0.004145
14900	0.004214
15000	0.004242
15100	0.004320
15200	0.004364
15300	0.004388
15400	0.004376
15500	0.004361
15600	0.004529
15700	0.004510
15800	0.004476
15900	0.004604
16000	0.004621
16100	0.004706
16200	0.004673
16300	0.004863
16400	0.004954
16500	0.004985
16600	0.005109
16700	0.005062
16800	0.005112
16900	0.005212
17000	0.005244
17100	0.005284
17200	0.005400
17300	0.005304
17400	0.005366
17500	0.005233
17600	0.005570
17700	0.005206
17800	0.005252
17900	0.005467
18000	0.005600
18100	0.005495
18200	0.005456
18300	0.005578
18400	0.005578
18500	0.005640
18600	0.005706
18700	0.005722
18800	0.005662
18900	0.005893
19000	0.005911
19100	0.005911
19200	0.006125
19300	0.006046
19400	0.005868
19500	0.005848
19600	0.005869
19700	0.005798
19800	0.005995
19900	0.006278
20000	0.006374
20100	0.006416
20200	0.006130
20300	0.006377
20400	0.006368
20500	0.006271
20600	0.006182
20700	0.006479
20800	0.006485
20900	0.006626
21000	0.006692
21100	0.006726
21200	0.006711
21300	0.006786
21400	0.006889
21500	0.006934
21600	0.006824
21700	0.006871
21800	0.006913
21900	0.006799
22000	0.007014
22100	0.007092
22200	0.006972
22300	0.006900
22400	0.007078
22500	0.007204
22600	0.007292
22700	0.007339
22800	0.007268
22900	0.007020
23000	0.007301
23100	0.007214
23200	0.007427
23300	0.007513
23400	0.007474
23500	0.007573
23600	0.007653
23700	0.007590
23800	0.007633
23900	0.006901
24000	0.007613
24100	0.008104
24200	0.007768
24300	0.007725
24400	0.007712
24500	0.007611
24600	0.007897
24700	0.008117
24800	0.008038
24900	0.007678
25000	0.008091
